File_Name	Claim_Date	Deduction_Date	ClaimNbr	Manufacturer_Nbr	Manufacturer	Broker	Explanation	Invoice_Total
L43945.pdf	1/7/2022	3/8/2022	L43945	34911	SNAXSATIONAL BRANDS	BOB POORE	SHIPPER BILL BACK	1881.6
L43946.pdf	1/7/2022	3/8/2022	L43946	36498	NESTLE USA INC	WINDY KLINE	SCAN BILLBACK	3896.48
L43947.pdf	1/7/2022	3/8/2022	L43947	36498	NESTLE USA INC	WINDY KLINE	EDLP ALLOWANCE	5356.24
L43948.pdf	1/7/2022	3/8/2022	L43948	36498	NESTLE USA INC	WINDY KLINE	EDLP ALLOWANCE	12737.4
L43949.pdf	1/7/2022	3/8/2022	L43949	36498	NESTLE USA INC	WINDY KLINE	PRICE DIFFERENCE	3773
L43950.pdf	1/7/2022	3/8/2022	L43950	36498	NESTLE USA INC	WINDY KLINE	SCAN BILLBACK	394.4
L43951.pdf	1/7/2022	3/8/2022	L43951	37411	PALMETTO FARMS	NICKI FABRI	PER CASE BILLBACK	220.8
L43952.pdf	1/7/2022	3/8/2022	L43952	39982	FERRARO MAINSTREAM CHOCOLATE	STEPHANIE HOLMES	SHIPPER BILL BACK	2997
L43953.pdf	1/7/2022	3/8/2022	L43953	39982	FERRARO MAINSTREAM CHOCOLATE	STEPHANIE HOLMES	SCAN BILLBACK	1894.65
L43954.pdf	1/7/2022	3/8/2022	L43954	39982	FERRARO MAINSTREAM CHOCOLATE	STEPHANIE HOLMES	LUMP SUM BILLBACK	1300
L43955.pdf	1/7/2022	3/8/2022	L43955	40055	JOHNSON & JOHNSON CONSUMER	JUDY JUEDES	COMPLEX PROMOTION	2051.55
L43956.pdf	1/7/2022	3/8/2022	L43956	40055	JOHNSON & JOHNSON CONSUMER	JUDY JUEDES	SCAN BILLBACK	2099.28
L43957.pdf	1/7/2022	3/8/2022	L43957	40034	HELLO PRODUCTS	None	PRICE DIFFERENCE	354.78
L43958.pdf	1/7/2022	3/8/2022	L43958	40877	INNOVATIONS VENTURES	JENNIFER TOUCHSTONE	SHIPPER BILL BACK	600
L43959.pdf	1/7/2022	3/8/2022	L43959	40877	INNOVATIONS VENTURES	JENNIFER TOUCHSTONE	SCAN BILLBACK	694.2
L43960.pdf	1/7/2022	3/8/2022	L43960	40217	EMERSON HEALTHCARE	None	LUMP SUM BILLBACK	1500
L43961.pdf	1/7/2022	3/8/2022	L43961	40217	EMERSON HEALTHCARE	None	LUMP SUM BILLBACK	300
L43962.pdf	1/7/2022	3/8/2022	L43962	73346	PEPSICO	PATSY ARROWOOD	SCAN BILLBACK	415.09
L43963.pdf	1/7/2022	3/8/2022	L43963	71850	MCCORMICK AND COMPANY	CONNIE GRAY	REPAYMENT ERROR	18080.34
L43964.pdf	1/7/2022	3/8/2022	L43964	70160	CAMPBELLS	JIM FALK	LUMP SUM BILLBACK	1000
L43965.pdf	1/7/2022	3/8/2022	L43965	70593	BARILLA AMERICA	VERN LINEBERGER	SCAN BILLBACK	3586
L43966.pdf	1/7/2022	3/8/2022	L43966	40219	TWT DISTRIBUTING	DANIEL OWENS	LUMP SUM BILLBACK	3000
L43967.pdf	1/7/2022	3/8/2022	L43967	40219	TWT DISTRIBUTING	DANIEL OWENS	MARKDOWN ALLOWANCE	417.53
L43968.pdf	1/7/2022	3/8/2022	L43968	40319	RICELAND FOODS	NICKI FABRI	NEW ITEM ALLOWANCE	7200
L43969.pdf	1/7/2022	3/8/2022	L43969	40459	ALVA AMCO PHARMACAL	TOM PRICE	LUMP SUM BILLBACK	300
L43970.pdf	1/7/2022	3/8/2022	L43970	40459	ALVA AMCO PHARMACAL	TOM PRICE	LUMP SUM BILLBACK	300
L43971.pdf	1/7/2022	3/8/2022	L43971	41050	JOHNSON & JOHNSON	NICK KEHOE	SCAN BILLBACK	636
L43972.pdf	1/7/2022	3/8/2022	L43972	41350	RB HEALTH US LLC	BURTON LOFTIS	SHIPPER BILL BACK	873.99
L43973.pdf	1/7/2022	3/8/2022	L43973	41350	RB HEALTH US LLC	BURTON LOFTIS	SHIPPER BILL BACK	2039.31
L43974.pdf	1/7/2022	3/8/2022	L43974	30429	MARS WRIGLEY CONFECTIONERY	GREG NEUMANN	LUMP SUM BILLBACK	800
L43975.pdf	1/7/2022	3/8/2022	L43975	30429	MARS WRIGLEY CONFECTIONERY	GREG NEUMANN	SCAN BILLBACK	2473.81
L43976.pdf	1/7/2022	3/8/2022	L43976	30429	MARS WRIGLEY CONFECTIONERY	GREG NEUMANN	SCAN BILLBACK	3531.34
L43977.pdf	1/25/2022	3/26/2022	L43977	30040	LINDT AND SPRUNGLI USA	BOB POORE	SHIPPER BILL BACK	1680
L43978.pdf	1/25/2022	3/26/2022	L43978	30040	LINDT AND SPRUNGLI USA	BOB POORE	SCAN BILLBACK	4028.28
L43979.pdf	1/25/2022	3/26/2022	L43979	30040	LINDT AND SPRUNGLI USA	BOB POORE	AD FUNDS	1000
L43980.pdf	1/25/2022	3/26/2022	L43980	30040	LINDT AND SPRUNGLI USA	BOB POORE	LUMP SUM BILLBACK	350
L43981.pdf	1/25/2022	3/26/2022	L43981	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	1239.7
L43982.pdf	1/25/2022	3/26/2022	L43982	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	2222.33
L43983.pdf	1/25/2022	3/26/2022	L43983	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	557.57
L43984.pdf	1/25/2022	3/26/2022	L43984	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	356.57
L43985.pdf	1/25/2022	3/26/2022	L43985	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	9620.46
L43986.pdf	1/25/2022	3/26/2022	L43986	30016	GEORGIA PACIFIC	VERN LINEBERGER	EDLP ALLOWANCE	25734.87
L43987.pdf	1/25/2022	3/26/2022	L43987	30001	THOR FOODS	CONNIE GRAY	SHIPPER BILL BACK	2488.32
L43988.pdf	1/25/2022	3/26/2022	L43988	28536	TRIBE MEDITERRANEAN	BRITTANY LAWRENCE	PER CASE BILLBACK	354.6
L43989.pdf	1/25/2022	3/26/2022	L43989	28536	TRIBE MEDITERRANEAN	BRITTANY LAWRENCE	PER CASE BILLBACK	230.4
L43990.pdf	1/25/2022	3/26/2022	L43990	28536	TRIBE MEDITERRANEAN	BRITTANY LAWRENCE	PER CASE BILLBACK	279
L43991.pdf	1/25/2022	3/26/2022	L43991	28536	TRIBE MEDITERRANEAN	BRITTANY LAWRENCE	PER CASE BILLBACK	354.6
L43992.pdf	1/25/2022	3/26/2022	L43992	28536	TRIBE MEDITERRANEAN	BRITTANY LAWRENCE	PER CASE BILLBACK	306
L43993.pdf	1/25/2022	3/26/2022	L43993	26415	RAOS HOMEMADE	JOE WEBER	SCAN BILLBACK	501.93
L43994.pdf	1/25/2022	3/26/2022	L43994	30357	DOT FOODS	BRIAN ROOS	SCAN BILLBACK	1113.5
L43995.pdf	1/25/2022	3/26/2022	L43995	30357	DOT FOODS	BRIAN ROOS	SCAN BILLBACK	1665.32
L43996.pdf	1/25/2022	3/26/2022	L43996	24977	CLASSIC COOKING	GARY BEILAND	SCAN BILLBACK	436.45
L43997.pdf	1/25/2022	3/26/2022	L43997	24489	MISHA LLC DBA WUNDER CREAMERY	BOB POORE	SCAN BILLBACK	140.2
L43998.pdf	1/25/2022	3/26/2022	L43998	23677	CRYSTAL FARMS DAIRY	WINDY KLINE	PRICE DIFFERENCE	280.45
L43999.pdf	1/25/2022	3/26/2022	L43999	10961	PHILLIPS FOODS INC	BRANDON COHN	PER CASE BILLBACK	192
L44000.pdf	1/25/2022	3/26/2022	L44000	10961	PHILLIPS FOODS INC	BRANDON COHN	PER CASE BILLBACK	66
L44001.pdf	1/25/2022	3/26/2022	L44001	10961	PHILLIPS FOODS INC	BRANDON COHN	EDLP ALLOWANCE	5397
L44002.pdf	1/25/2022	3/26/2022	L44002	10961	PHILLIPS FOODS INC	BRANDON COHN	EDLP ALLOWANCE	4824.7
L44003.pdf	1/25/2022	3/26/2022	L44003	23488	DOT FOODS KIND BARS	BURT LOFTIS	EDLP ALLOWANCE	1725
L44004.pdf	1/25/2022	3/26/2022	L44004	70766	UNILEVER	JACQUE COPELAND	EDLP ALLOWANCE	1269.5
L44005.pdf	1/25/2022	3/26/2022	L44005	70766	UNILEVER	JACQUE COPELAND	SCAN BILLBACK	695.2
L44006.pdf	1/25/2022	3/26/2022	L44006	21460	DOT FOODSATHENS PASTERIES	GARY BEILAND	SHIPPER BILL BACK	967.68
L44007.pdf	1/25/2022	3/26/2022	L44007	30167	IRVING CONSUMER PRODUCTS	VERN LINEBERGER	EDLP ALLOWANCE	1048.19
L44008.pdf	1/25/2022	3/26/2022	L44008	30167	IRVING CONSUMER PRODUCTS	VERN LINEBERGER	EDLP ALLOWANCE	775.94
L44009.pdf	1/25/2022	3/26/2022	L44009	30170	CHURCH & DWIGHT	JOHN HAMRICK	SCAN BILLBACK	148.4
L44010.pdf	1/25/2022	3/26/2022	L44010	30214	B&G FOODS	RAY RHONEY	SUE BILLBACK	1272
L44011.pdf	1/25/2022	3/26/2022	L44011	30233	ICELANDIC MILK & SKYR	WINDY KLINE	EDLP ALLOWANCE	1399.2
L44012.pdf	1/25/2022	3/26/2022	L44012	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	PRICE DIFFERENCE	1299.72
L44013.pdf	1/25/2022	3/26/2022	L44013	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	PRICE DIFFERENCE	424.76
L44014.pdf	1/25/2022	3/26/2022	L44014	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	NET UNIT COST DIFFERENCE	581.4
L44015.pdf	1/25/2022	3/26/2022	L44015	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	NET UNIT COST DIFFERENCE	486.88
L44016.pdf	1/25/2022	3/26/2022	L44016	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	NET UNIT COST DIFFERENCE	598.4
L44017.pdf	1/25/2022	3/26/2022	L44017	30284	OLD TRAPPER SMOKED PRODUCTS	DAVE BALLARD	EDLP ALLOWANCE	3324.75
L44018.pdf	1/25/2022	3/26/2022	L44018	30292	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	498.96
L44019.pdf	1/25/2022	3/26/2022	L44019	30292	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	1220.55
L44020.pdf	1/25/2022	3/26/2022	L44020	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	4076.44
L44021.pdf	1/25/2022	3/26/2022	L44021	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	5137.92
L44022.pdf	1/25/2022	3/26/2022	L44022	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	3782.08
L44023.pdf	1/25/2022	3/26/2022	L44023	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	4593.8
L44024.pdf	1/25/2022	3/26/2022	L44024	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	5236.04
L44025.pdf	1/25/2022	3/26/2022	L44025	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	8349.12
L44026.pdf	1/25/2022	3/26/2022	L44026	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	6574.04
L44027.pdf	1/25/2022	3/26/2022	L44027	30320	SILVER PALATE KITCHENS	DAVE MITCHELL	EDLP ALLOWANCE	437.08
L44028.pdf	1/26/2022	3/27/2022	L44028	30371	SL SNACKS NATIONAL	BURTON LOFTIS	PER CASE BILLBACK	1899
L44029.pdf	1/25/2022	3/26/2022	L44029	30392	SPECTRUM BRANDS	DEBBIE MARTIN	CLOSEOUT	445.55
L44030.pdf	1/25/2022	3/26/2022	L44030	30450	UNILEVER	RONALD BROWN	LUMP SUM BILLBACK	500
L44031.pdf	1/25/2022	3/26/2022	L44031	30450	UNILEVER	RONALD BROWN	COMPLEX PROMOTION	697.5
L44032.pdf	1/25/2022	3/26/2022	L44032	39982	FERRARO MAINSTREAM CHOCOLATE	KAYLA IRELAND	SHIPPER BILL BACK	2997
L44033.pdf	1/25/2022	3/26/2022	L44033	30517	OIL DRY	PATSY ARROWOOD	OFF INVOICE ALLOWANCE	1378
L44034.pdf	1/25/2022	3/26/2022	L44034	30585	FERRERO USA	SARAH HOLMES	CLOSEOUT	3175.38
L44035.pdf	1/28/2022	3/29/2022	L44035	30055	CHALLENGE DAIRY	LARA MENDEZ	PRICE DIFFERENCE	368.22
L44036.pdf	1/28/2022	3/29/2022	L44036	30055	CHALLENGE DAIRY	LARA MENDEZ	PRICE DIFFERENCE	2420.5
L44037.pdf	1/28/2022	3/29/2022	L44037	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	1585.8
L44038.pdf	1/28/2022	3/29/2022	L44038	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	1058.4
L44039.pdf	1/28/2022	3/29/2022	L44039	30056	FRITO LAY STACYS	DANIEL RANKIN	SHIPPER BILL BACK	2664
L44040.pdf	1/28/2022	3/29/2022	L44040	30056	FRITO LAY STACYS	DANIEL RANKIN	SHIPPER BILL BACK	1404
L44041.pdf	1/28/2022	3/29/2022	L44041	30056	FRITO LAY STACYS	DANIEL RANKIN	EXTENSION ERROR	884.9
L44042.pdf	1/28/2022	3/29/2022	L44042	30056	FRITO LAY STACYS	DANIEL RANKIN	EXTENSION ERROR	327.6
L44043.pdf	1/28/2022	3/29/2022	L44043	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	306
L44044.pdf	1/28/2022	3/29/2022	L44044	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	863
L44045.pdf	1/28/2022	3/29/2022	L44045	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	3530
L44046.pdf	1/28/2022	3/29/2022	L44046	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	4160
L44047.pdf	1/28/2022	3/29/2022	L44047	30056	FRITO LAY STACYS	DANIE! RANKIN	PER CASE BILLBACK	3911.6
L44048.pdf	1/28/2022	3/29/2022	L44048	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	3760.4
L44049.pdf	1/28/2022	3/29/2022	L44049	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	3324.8
L44050.pdf	1/28/2022	3/29/2022	L44050	30056	FRITO LAY STACYS	DANIEL RANKIN	PER CASE BILLBACK	866.5
L44051.pdf	1/28/2022	3/29/2022	L44051	30400	HUHTAMAKI	BURTON LOFTIS	PRICE DIFFERENCE	641.52
L44052.pdf	1/28/2022	3/29/2022	L44052	30079	ALBANESE	SCOTT RUBOW	SHIPPER BILL BACK	121.5
L44053.pdf	1/28/2022	3/29/2022	L44053	30136	MONDELEZ	BRIDGET BACON	LUMP SUM BILLBACK	3000
L44054.pdf	1/28/2022	3/29/2022	L44054	30140	CLOROX	ANGELA JONES	NEW ITEM ALLOWANCE	12000
L44055.pdf	1/28/2022	3/29/2022	L44055	301440	CLOROX	ANGELA JONES	SCAN BILLBACK	170
L44056.pdf	1/28/2022	3/29/2022	L44056	30140	CLOROX	ANGELA JONES	DISPLAY/SHIPPER BILLBACK	482.4
L44057.pdf	2/1/2022	4/2/2022	L44057	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	2777.4
L44058.pdf	2/1/2022	4/2/2022	L44058	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	458.4
L44059.pdf	2/1/2022	4/2/2022	L44059	80614	SABRA	I  DAVID DUBOIS	PER CASE BILLBACK	2781.6
L44060.pdf	2/1/2022	4/2/2022	L44060	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	428.4
L44061.pdf	2/1/2022	4/2/2022	L44061	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	284.4
L44062.pdf	2/1/2022	4/2/2022	L44062	80614	SABRA	DAVID DUBOIS	AD FUNDS	1500
L44063.pdf	2/1/2022	4/2/2022	L44063	80614	SABRA»	DAVID DUBOIS	PER CASE BILLBACK	643.2
L44064.pdf	2/4/2022	4/2/2022	L44064	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	14889.28
L44065.pdf	2/1/2022	4/2/2022	L44065	80614	SABRA	DAVID DUBOIS	PER CASE BILLBACK	580.2
L44066.pdf	2/1/2022	4/2/2022	L44066	28536	TRIBE MEDITERRANEAN	RYAN STYCHE	PER CASE BILLBACK	1699.2
L44067.pdf	2/1/2022	4/2/2022	L44067	28536	TRIBE MEDITERRANEAN	RYAN STYCHE	PER CASE BILLBACK	1044
L44068.pdf	2/2/2022	4/3/2022	L44068	30429	MARS WRIGLEY CONFECTIONERY	GREG NEUMANN	LUMP SUM BILLBACK	833
L44069.pdf	2/2/2022	4/3/2022	L44069	71651	KELLOGGS	GRETCHEN FILER	»  SCAN BILLBACK	1316.7
L44070.pdf	2/2/2022	4/3/2022	L44070	70320	GENERAL MILLS INC	None	COMPLEX PROMOTION	1410
L44071.pdf	2/2/2022	4/3/2022	L44071	20597	HOMETOWN FOOD COMPANY	RONAID BROWN	SHIPPER BILL BACK	2252.12
L44072.pdf	2/2/2022	4/3/2022	L44072	78446	FUNKY CHUNKY	JENNIFER TOUCHSTONE	SCAN BILLBACK	700.05
L44073.pdf	2/2/2022	4/3/2022	L44073	70452	KRAFT	KRAFT MAILDROP	COMPLEX PROMOTION	6312
L44074.pdf	2/2/2022	4/3/2022	L44074	70449	KELLOGG	CHRISTOPHER SCHWARTZ	COMPLEX PROMOTION	994
L44075.pdf	2/2/2022	4/3/2022	L44075	70799	BLUE BUFFALO COMPANY	LARA MENDEZ	CLOSEOUT	441.37
L44076.pdf	2/2/2022	4/3/2022	L44076	30108	THE FERRARA CANDY COMPANY	WARREN BOYD	SCAN BILLBACK	444.4
L44077.pdf	2/22/2022	4/23/2022	L44077	71491	TOPCO SENECA	° 7  JERAD HYNNING	SCAN BILLBACK	474.92
L44078.pdf	2/22/2022	4/23/2022	L44078	70191	MINUTE MAID	BOB SHANER	CLOSEOUT ALLOWANCE	251.34
L44079.pdf	2/23/2022	4/24/2022	L44079	30376	TOPPS COMPANY	SCOTT RUBOW	PER CASE BILLBACK	109.2
L44080.pdf	2/22/2022	4/23/2022	L44080	70728	;  RM PALMER CO	CINDY STOGNER	PER CASE BILLBACK	215.18
L44081.pdf	2/22/2022	4/23/2022	L44081	50338	THERMOS LLC	WARREN SNIDER	NEW ITEM ALLOWANCE	3000
L44082.pdf	2/22/2022	4/23/2022	L44082	70321	JM SMUCKER	RONALD BROWN	CLOSEOUT ALLOWANCE	9587.15
L44083.pdf	2/22/2022	4/23/2022	L44083	30450	UNILEVER	RONALD BROWN	CLOSEOUT ALLOWANCE	512.38
L44084.pdf	2/22/2022	4/23/2022	L44084	70383	HOUSE AUTRY MILLS	BURTON LOFTIS	CLOSEOUT	247.68
L44085.pdf	2/22/2022	4/23/2022	L44085	70315	KRAFT	KRAFT MAILDROP	CLOSEOUT	304.83
L44086.pdf	2/22/2022	4/23/2022	L44086	71301	WHITE WAVE	SAM FLEMMINGS	PER CASE BILLBACK	200.9
L44087.pdf	2/22/2022	4/23/2022	L44087	71301	WHITE WAVE	SAM FLEMMINGS	PER CASE BILLBACK	246.6
L44088.pdf	2/22/2022	4/23/2022	L44088	41158	PROCTOR & GAMBLE °	SHANNON DRUGAN	‘REPAYMENT ERROR	604.5
L44089.pdf	2/24/2022	4/25/2022	L44089	10961	PHILLIP FOODS INC	BRANDON COHN	PER CASE BILLBACK	4088.76
L44090.pdf	4/22/2022	6/21/2022	L44090	70932	CABOT CREAMERY	GARY BEILAND	LUMP SUM BILLBACK	500
L44091.pdf	4/22/2022	6/21/2022	L44091	36498	OS NESTLE USA INC	WINDY KLINE	LUMP SUM BILLBACK	4500
L44092.pdf	4/22/2022	6/21/2022	L44092	70385	SMUCKERS	RICH RIORDAN	LUMP SUM BILLBACK	300
L44093.pdf	4/22/2022	6/21/2022	L44093	70380	HORMEL	MIKE PRUETT	LUMP SUM BILLBACK ©	4500
L44094.pdf	4/22/2022	6/21/2022	L44094	71648	KEHE GROCERY	LAUREN LERNER	LUMP SUM BILLBACK	1500
L44095.pdf	4/22/2022	6/21/2022	L44095	71648	KEHE GROCERY	”  Z A “LAUREN LERNER	LUMP SUM BILLBACK 7	200
L44096.pdf	4/22/2022	6/21/2022	L44096	30007	OE	GRETCHEN FILER	LUMP SUM BILLBACK	350
L44097.pdf	0/22/02	6/21/2022	L44097	70160	CAMPBELLS	JIM FALK	LUMP SUM BILLBACK	2000
L44098.pdf	4/22/2022	6/21/2022	L44098	70730	PURINA	BRIAN ERICKSEN	LUMP SUM BILLBACK	500
L44099.pdf	4/22/2022	6/21/2022	L44099	70160	CAMPBELLS	JIM FALK	COMPLEX PROMOTION	690
L44100.pdf	4/22/2022	6/21/2022	L44100	70320	GENERAL MILLS INC	None	None	1328
L44101.pdf	94/22/22	6/21/2022	L44101	70932	OS CABOT CREAMERY	GARY BEILAND	DIGITAL COUPON	853
L44102.pdf	4/22/2022	6/21/2022	L44102	20349	GENERAL MILLS; INC	Z AN AED	FUEL REWARDS	1584
L44103.pdf	4/22/2022	6/21/2022	L44103	70320	GENERAL MILLS INC	None	FUEL REWARDS	2412
L44104.pdf	4/22/2022	6/21/2022	L44104	70713	GENERAL MILLS INC	None	FUEL REWARDS	831
L44105.pdf	4/22/2022	6/21/2022	L44105	70320	GENERAL MILLS INC	None	FUEL REWARDS	577.5
L44106.pdf	4/22/2022	6/21/2022	L44106	70371	KELLOGG SALES COMPANY	WINDY KLINE	OE COMPLEX PROMOTION	945
L44107.pdf	4/22/2022	6/21/2022	L44107	70449	KELLOGG	7   OE CHRISTOPHER SCHWARTZ	COMPLEX PROMOTION	3500.38
L44108.pdf	4/22/2022	6/21/2022	L44108	70320	GENERAL MILLS INC	None	COMPLEX PRODUCTION	496.5
L44109.pdf	4/22/2022	6/21/2022	L44109	70320	GENERAL MILLS INC	None	COMPLEX PROMOTION	427.5
L44110.pdf	4/22/2022	8/21/2022	L44110	70320	GENERAL MILLS INC	OE	COMPLEX PROMOTION	474.75
L44111.pdf	4/22/2022	6/21/2022	L44111	70320	OE GENERAL MILLS ‘INC	None	COMPLEX PROMOTION	398.25
L44112.pdf	4/22/2022	6/21/2022	L44112	70320	GENERAL MILLS INC	None	COMPLEX PROMOTION	918
L44113.pdf	4/22/2022	6/21/2022	L44113	70320	NS ‘GENERAL MILLS INC	WIT	COMPLEX PROMOTION	3036
L44114.pdf	4/22/2022	6/21/2022	L44114	70320	GENERAL MILLS INC	None	COMPLEX PROMOTION	373.5
L44115.pdf	4/22/2022	6/21/2022	L44115	70160	CAMPBELLS	JIM FALK	COMPLEX PROMOTION	10851
L44116.pdf	4/22/2022	6/21/2022	L44116	71204	WHITE WAVE	SAM FLEMMINGS	COMPLEX PROMOTION	192.39
L44117.pdf	4/22/2022	6/21/2022	L44117	70799	A BLUE BUFFALO COMPANY	LARA MENDEZ	OE COMPLEX PROMOTION	4780
L44118.pdf	4/22/2022	8/21/2022	L44118	23487	CONAGRA FOODS INC	SUDHIN GEORGE	COMPLEX PROMOTION	10714.5
L44119.pdf	4/22/2022	6/21/2022	L44119	30416	OE PERFETTI VAN MELLE	SCOTT RUBOW	COMPLEX PROMOTION	663.75
L44120.pdf	4/22/2022	6/21/2022	L44120	70377	“ CONAGRA GROCERY & SNACK	None	COMPLEX PROMOTION	1672.5
L44121.pdf	94/22/22	6/21/2022	L44121	71824	* CHOBANI INC	AE  LARA MENDEZ 7	OS COMPLEX PROMOTION	3597
L44122.pdf	4/22/2022	6/21/2022	L44122	70799	BLUE BUFFALO COMPANY	A  LARA MENDEZ	OS OM COMPLEX PROMOTION	5455
L44500.pdf	6/14/2022	8/13/2022	L44500	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	3757.2
L44501.pdf	6/16/2022	8/15/2022	L44501	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	44.9
L44502.pdf	6/16/2022	8/15/2022	L44502	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	44.4
L44503.pdf	6/16/2022	8/15/2022	L44503	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	3265.27
L44504.pdf	6/16/2022	8/15/2022	L44504	10215	A  KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	676.35
L44505.pdf	6/16/2022	8/15/2022	L44505	10215	KRAFT	EO  KRAFT MAILDROP	PER CASE BILLBACK	7884.6
L44506.pdf	6/16/2022	8/15/2022	L44506	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	1231.05
L44507.pdf	6/16/2022	8/15/2022	L44507	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	1146.39
L44508.pdf	6/16/2022	8/15/2022	L44508	10215	KRAFT	» KRAFT MAILDROP	None	923.78
L44509.pdf	6/16/2022	8/15/2022	L44509	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	1542.69
L44510.pdf	6/16/2022	8/15/2022	L44510	10215	KRAFT	» KRAFT MAILDROP	PER CASE BILLBACK	342
L44511.pdf	6/16/2022	8/15/2022	L44511	10215	KRAFT	KRAFT MAILDROP	OS PER CASE BILLBACK   AA	5664.02
L44512.pdf	6/16/2022	8/15/2022	L44512	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	10896.48
L44513.pdf	6/16/2022	8/15/2022	L44513	10215	KRAFT	A  KRAFT MAILDROP	PER CASE BILLBACK	2285.64
L44514.pdf	6/16/2022	8/15/2022	L44514	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	2744
L44515.pdf	6/16/2022	8/15/2022	L44515	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	4014
L44516.pdf	6/16/2022	8/15/2022	L44516	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	1243.12
L44517.pdf	6/16/2022	8/15/2022	L44517	10215	KRAFT	KRAFT MAILDROP	“ PRICE DIFFERENCE	278.58
L44518.pdf	6/16/2022	8/15/2022	L44518	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	462.24
L44519.pdf	6/16/2022	8/15/2022	L44519	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	162
L44520.pdf	6/16/2022	8/15/2022	L44520	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	2178.16
L44521.pdf	6/16/2022	8/15/2022	L44521	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	3239.16
L44522.pdf	6/16/2022	8/15/2022	L44522	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	320.54
L44523.pdf	6/16/2022	8/15/2022	L44523	40215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	2982.13
L44524.pdf	6/16/2022	8/15/2022	L44524	10215	KRAFT	KRAFT MAILDROP	PRICE DIFFERENCE	3022.38
L44525.pdf	6/16/2022	8/15/2022	L44525	10215	KRAFT	KRAFT MAILDROP	None	392.5
L44526.pdf	6/16/2022	8/15/2022	L44526	10215	KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	639.2
L44527.pdf	6/16/2022	8/15/2022	L44527	10215	7  KRAFT	KRAFT MAILDROP	PER CASE BILLBACK	465
L44528.pdf	6/16/2022	8/15/2022	L44528	10215	» KRAFT	KRAFT MAILDROP	PER CASE BILLPACK	6544.1
